county,state,total_pop,white,black,asian,latino,other,pct_white,pct_black,pct_asian,pct_latino,pct_other
"Parke County, Indiana",in,17107,16260,357,14,226,250,0.950488104,0.02086865,0.000818378,0.013210966,0.014613901
"Perry County, Indiana",in,19414,18336,592,51,241,194,0.944473061,0.030493458,0.00262697,0.012413722,0.009992789
"Pike County, Indiana",in,12687,12579,24,10,29,45,0.991487349,0.0018917,0.000788208,0.002285804,0.003546938
"Porter County, Indiana",in,166570,140793,5701,2403,15371,2302,0.845248244,0.034225851,0.014426367,0.092279522,0.013820016
"Posey County, Indiana",in,25567,24655,339,109,264,200,0.964329018,0.01325928,0.004263308,0.010325811,0.007822584
"Pulaski County, Indiana",in,13047,12381,60,54,363,189,0.948953782,0.004598758,0.004138883,0.027822488,0.014486089
"Putnam County, Indiana",in,37650,34596,1553,328,665,508,0.918884462,0.04124834,0.008711819,0.017662683,0.013492696
"Randolph County, Indiana",in,25596,24184,94,15,814,489,0.94483513,0.003672449,0.000586029,0.031801844,0.019104548
"Ripley County, Indiana",in,28612,27500,136,308,486,182,0.961135188,0.00475325,0.010764714,0.01698588,0.006360967
"Rush County, Indiana",in,16991,16391,157,39,215,189,0.964687187,0.009240186,0.002295333,0.012653758,0.011123536
"St. Joseph County, Indiana",in,267246,198873,34532,5380,21251,7210,0.744157069,0.129214282,0.020131265,0.079518496,0.026978888
"Scott County, Indiana",in,23783,22938,66,87,405,287,0.96447042,0.002775091,0.003658075,0.01702897,0.012067443
"Shelby County, Indiana",in,44441,41258,562,327,1715,579,0.928376949,0.01264598,0.00735807,0.038590491,0.01302851
"Spencer County, Indiana",in,20856,19905,124,66,553,208,0.954401611,0.005945531,0.003164557,0.026515152,0.009973149
"Starke County, Indiana",in,23117,21861,154,73,803,226,0.94566769,0.006661764,0.003157849,0.034736341,0.009776355
"Steuben County, Indiana",in,34267,32318,87,147,1108,607,0.943123121,0.002538886,0.004289842,0.032334316,0.017713835
"Sullivan County, Indiana",in,21111,19479,956,47,353,276,0.92269433,0.045284449,0.002226328,0.016721141,0.013073753
"Switzerland County, Indiana",in,10500,10142,104,25,74,155,0.965904762,0.009904762,0.002380952,0.007047619,0.014761905
"Tippecanoe County, Indiana",in,180952,141842,8066,13034,14360,3650,0.783865334,0.044575357,0.072030152,0.079358062,0.020171095
"Tipton County, Indiana",in,15573,14902,24,9,401,237,0.956912605,0.001541129,0.000577923,0.025749695,0.015218648
"Union County, Indiana",in,7299,7026,12,44,53,164,0.962597616,0.001644061,0.006028223,0.007261269,0.022468831
"Vanderburgh County, Indiana",in,181305,153326,16420,1942,4415,5202,0.845679932,0.090565621,0.010711232,0.024351231,0.028691983
"Vermillion County, Indiana",in,15860,15388,52,47,167,206,0.970239596,0.003278689,0.00296343,0.010529634,0.012988651
"Vigo County, Indiana",in,108268,93234,6596,2051,2699,3688,0.861140873,0.060922895,0.018943732,0.02492888,0.03406362
"Wabash County, Indiana",in,32358,30652,270,90,759,587,0.947277335,0.00834415,0.002781383,0.023456332,0.0181408
"Warren County, Indiana",in,8367,8110,47,8,106,96,0.969284092,0.005617306,0.000956137,0.012668818,0.011473646
"Warrick County, Indiana",in,60995,56912,957,1267,1049,810,0.933060087,0.015689811,0.020772194,0.017198131,0.013279777
"Washington County, Indiana",in,27930,27079,29,44,382,396,0.96953097,0.00103831,0.001575367,0.01367705,0.014178303
"Wayne County, Indiana",in,67866,60261,3261,532,1823,1989,0.887940942,0.04805057,0.007838977,0.026861757,0.029307754
"Wells County, Indiana",in,27796,26532,192,168,684,220,0.954525831,0.006907469,0.006044035,0.024607857,0.007914808
"White County, Indiana",in,24388,22013,88,59,1831,397,0.902616041,0.003608332,0.002419223,0.075077907,0.016278498
"Whitley County, Indiana",in,33330,31963,121,115,624,507,0.958985899,0.003630363,0.003450345,0.018721872,0.015211521
"Adair County, Iowa",ia,7426,7217,27,24,114,44,0.971855642,0.003635874,0.003231888,0.015351468,0.005925128
"Adams County, Iowa",ia,3892,3775,27,11,31,48,0.969938335,0.006937307,0.00282631,0.007965057,0.012332991
"Allamakee County, Iowa",ia,14060,12939,99,39,765,218,0.92027027,0.007041252,0.002773826,0.054409673,0.015504979
"Appanoose County, Iowa",ia,12669,12184,43,47,202,193,0.961717578,0.003394112,0.003709843,0.015944431,0.015234036
"Audubon County, Iowa",ia,5869,5721,19,19,49,61,0.974782757,0.003237349,0.003237349,0.008348952,0.010393593
"Benton County, Iowa",ia,25803,24974,181,55,338,255,0.967871953,0.007014688,0.002131535,0.013099252,0.009882572
"Black Hawk County, Iowa",ia,132496,110028,12130,2246,5315,2777,0.830425069,0.091549934,0.016951455,0.040114419,0.020959123
"Boone County, Iowa",ia,26401,25081,235,85,612,388,0.950001894,0.008901178,0.003219575,0.02318094,0.014696413
"Bremer County, Iowa",ia,24539,23547,269,187,312,224,0.959574555,0.010962142,0.007620522,0.012714455,0.009128326
"Buchanan County, Iowa",ia,20998,20294,79,95,296,234,0.966472997,0.003762263,0.00452424,0.014096581,0.011143918
"Buena Vista County, Iowa",ia,20507,13107,590,1589,4992,229,0.639147608,0.028770664,0.077485737,0.243429073,0.011166919
"Butler County, Iowa",ia,14966,14552,59,70,162,123,0.972337298,0.003942269,0.004677268,0.010824536,0.008218629
"Calhoun County, Iowa",ia,9914,9419,134,29,168,164,0.950070607,0.01351624,0.002925156,0.016945733,0.016542263
"Carroll County, Iowa",ia,20629,19750,314,16,434,115,0.957390082,0.01522129,0.000775607,0.021038344,0.005574676
"Cass County, Iowa",ia,13590,13030,57,52,313,138,0.95879323,0.00419426,0.003826343,0.023031641,0.010154525
"Cedar County, Iowa",ia,18375,17668,72,113,317,205,0.96152381,0.003918367,0.00614966,0.017251701,0.011156463
"Cerro Gordo County, Iowa",ia,43481,39979,544,492,1839,627,0.919459074,0.012511212,0.011315287,0.042294335,0.014420092
"Cherokee County, Iowa",ia,11853,11183,54,13,367,236,0.943474226,0.004555809,0.001096769,0.030962625,0.019910571
"Chickasaw County, Iowa",ia,12244,11778,67,69,278,52,0.961940542,0.005472068,0.005635413,0.022704998,0.004246978
"Clarke County, Iowa",ia,9280,8157,13,42,1056,12,0.878987069,0.001400862,0.004525862,0.113793103,0.001293103
"Clay County, Iowa",ia,16537,15637,118,29,503,250,0.945576586,0.007135514,0.001753643,0.030416641,0.015117615
"Clayton County, Iowa",ia,17806,17158,166,56,326,100,0.963607773,0.0093227,0.003145007,0.018308435,0.005616084
"Clinton County, Iowa",ia,48365,44351,1352,322,1399,941,0.917006099,0.027954099,0.006657707,0.028925876,0.019456218
