state,county,total_pop,white,black,latino,non_white,pct_white,pct_nonwhite,pct_latino
Pennsylvania,SUSQUEHANNA,42238,41429,117,285,809,0.980846631,0.019153369,0.006747479
Pennsylvania,TIOGA,41373,40452,243,214,921,0.977739105,0.022260895,0.005172455
Pennsylvania,UNION,41624,36455,2640,1622,5169,0.875816836,0.124183164,0.038967903
Pennsylvania,VENANGO,57565,56016,614,298,1549,0.973091288,0.026908712,0.005176757
Pennsylvania,WARREN,43863,43176,89,151,687,0.984337597,0.015662403,0.003442537
Pennsylvania,WASHINGTON,202897,192511,6554,1170,10386,0.948811466,0.051188534,0.005766473
Pennsylvania,WAYNE,47722,45647,731,811,2075,0.956519006,0.043480994,0.016994258
Pennsylvania,WESTMORELAND,369993,355944,7375,1869,14049,0.962029011,0.037970989,0.005051447
Pennsylvania,WYOMING,28080,27473,137,187,607,0.978383191,0.021616809,0.006659544
Pennsylvania,YORK,381751,349456,13515,11296,32295,0.915402972,0.084597028,0.029589968
Rhode Island,BRISTOL,50648,48651,331,572,1997,0.960571,0.039429,0.011293634
Rhode Island,KENT,167090,158086,1451,2827,9004,0.946112873,0.053887127,0.016919026
Rhode Island,NEWPORT,85433,76940,2988,2409,8493,0.900588765,0.099411235,0.028197535
Rhode Island,PROVIDENCE,621602,458622,36078,83232,162980,0.737806506,0.262193494,0.133899183
Rhode Island,WASHINGTON,123546,116134,1074,1780,7412,0.940006152,0.059993848,0.014407589
South Carolina,ABBEVILLE,26167,17797,7879,217,8370,0.680131463,0.319868537,0.008292888
South Carolina,AIKEN,142552,100329,36254,3025,42223,0.70380633,0.29619367,0.021220327
South Carolina,ALLENDALE,11211,3030,7927,181,8181,0.27027027,0.72972973,0.016144858
South Carolina,ANDERSON,165740,134151,27399,1832,31589,0.809406299,0.190593701,0.011053457
South Carolina,BAMBERG,16658,6040,10352,118,10618,0.362588546,0.637411454,0.007083684
South Carolina,BARNWELL,23478,12857,9957,327,10621,0.547619048,0.452380952,0.013927933
South Carolina,BEAUFORT,120937,81477,28654,8208,39460,0.673714413,0.326285587,0.067870048
South Carolina,BERKELEY,142651,95314,37739,3935,47337,0.668162158,0.331837842,0.027584805
South Carolina,CALHOUN,15185,7521,7326,212,7664,0.495291406,0.504708594,0.013961146
South Carolina,CHARLESTON,309969,188542,106337,7434,121427,0.608260826,0.391739174,0.023983043
South Carolina,CHEROKEE,52537,40013,10751,1092,12524,0.761615623,0.238384377,0.020785351
South Carolina,CHESTER,34068,20304,13109,255,13764,0.595984502,0.404015498,0.00748503
South Carolina,CHESTERFIELD,42768,27172,14044,971,15596,0.63533483,0.36466517,0.022703891
South Carolina,CLARENDON,32502,14449,17193,560,18053,0.444557258,0.555442742,0.017229709
South Carolina,COLLETON,38264,21081,16021,551,17183,0.550935605,0.449064395,0.014399958
South Carolina,DARLINGTON,67394,38161,27970,658,29233,0.566237351,0.433762649,0.00976348
South Carolina,DILLON,30722,15309,13879,539,15413,0.498307402,0.501692598,0.017544431
South Carolina,DORCHESTER,96413,67578,24067,1722,28835,0.700922075,0.299077925,0.017860662
South Carolina,EDGEFIELD,24595,13645,10165,503,10950,0.554787558,0.445212442,0.020451311
South Carolina,FAIRFIELD,23454,9195,13810,250,14259,0.392044001,0.607955999,0.010659163
South Carolina,FLORENCE,125761,73216,49224,1383,52545,0.582183666,0.417816334,0.01099705
South Carolina,GEORGETOWN,55797,33011,21393,919,22786,0.59162679,0.40837321,0.01647042
South Carolina,GREENVILLE,379616,286663,69042,14283,92953,0.755139404,0.244860596,0.037624863
South Carolina,GREENWOOD,66271,42489,20893,1902,23782,0.641140167,0.358859833,0.028700336
South Carolina,HAMPTON,21386,8831,11832,547,12555,0.412933695,0.587066305,0.025577481
South Carolina,HORRY,196629,157040,30206,5057,39589,0.798661439,0.201338561,0.025718485
South Carolina,JASPER,20678,8374,10852,1190,12304,0.404971467,0.595028533,0.057549086
South Carolina,KERSHAW,52647,37226,13780,886,15421,0.707086824,0.292913176,0.016829069
South Carolina,LANCASTER,61351,43245,16397,978,18106,0.704878486,0.295121514,0.01594106
South Carolina,LAURENS,69567,49358,18172,1352,20209,0.709503069,0.290496931,0.019434502
South Carolina,LEE,20119,6961,12736,264,13158,0.345991351,0.654008649,0.013121925
South Carolina,LEXINGTON,216014,179731,27132,4146,36283,0.832034035,0.167965965,0.0191932
South Carolina,MCCORMICK,9958,4426,5349,86,5532,0.44446676,0.55553324,0.008636272
South Carolina,MARION,35466,14589,19860,634,20877,0.411351717,0.588648283,0.017876276
South Carolina,MARLBORO,28818,12767,14559,205,16051,0.443021723,0.556978277,0.00711361
South Carolina,NEWBERRY,36108,22270,11893,1533,13838,0.616760829,0.383239171,0.042455965
South Carolina,OCONEE,66215,58259,5533,1562,7956,0.879845956,0.120154044,0.023589821
South Carolina,ORANGEBURG,91582,33721,55507,875,57861,0.368205543,0.631794457,0.009554279
South Carolina,PICKENS,110757,98961,7517,1879,11796,0.893496574,0.106503426,0.016965068
South Carolina,RICHLAND,320677,157843,143773,8713,162834,0.492218026,0.507781974,0.027170642
South Carolina,SALUDA,19181,11936,5707,1401,7245,0.622282467,0.377717533,0.07304103
South Carolina,SPARTANBURG,253791,187752,52506,7081,66039,0.739789827,0.260210173,0.027900911
South Carolina,SUMTER,104646,51664,48617,1918,52982,0.493702578,0.506297422,0.01832846
South Carolina,UNION,29881,20155,9247,199,9726,0.674508885,0.325491115,0.00665975
South Carolina,WILLIAMSBURG,37217,12101,24546,273,25116,0.32514711,0.67485289,0.007335357
South Carolina,YORK,164614,125737,31380,3220,38877,0.763829322,0.236170678,0.019560912
South Dakota,AURORA,3058,2908,9,64,150,0.950948332,0.049051668,0.020928712
South Dakota,BEADLE,17023,16418,118,155,605,0.964459848,0.035540152,0.009105328
South Dakota,BENNETT,3574,1449,10,72,2125,0.405428092,0.594571908,0.020145495
South Dakota,BON HOMME,7260,6920,44,42,340,0.953168044,0.046831956,0.005785124
South Dakota,BROOKINGS,28220,27062,85,247,1158,0.958965273,0.041034727,0.008752658
South Dakota,BROWN,35460,33715,97,237,1745,0.950789622,0.049210378,0.006683587
South Dakota,BRULE,5364,4807,14,26,557,0.896159582,0.103840418,0.004847129
South Dakota,BUFFALO,2032,332,2,18,1700,0.163385827,0.836614173,0.008858268
South Dakota,BUTTE,9094,8557,7,266,537,0.940950077,0.059049923,0.029250055
South Dakota,CAMPBELL,1782,1766,0,4,16,0.991021324,0.008978676,0.002244669
South Dakota,CHARLES MIX,9350,6473,12,177,2877,0.692299465,0.307700535,0.018930481
South Dakota,CLARK,4143,4081,3,20,62,0.985034999,0.014965001,0.00482742
South Dakota,CLAY,13537,12498,128,120,1039,0.923247396,0.076752604,0.008864593
South Dakota,CODINGTON,25897,24948,32,274,949,0.963354829,0.036645171,0.010580376
South Dakota,CORSON,4181,1551,4,89,2630,0.370963884,0.629036116,0.021286773
South Dakota,CUSTER,7275,6794,17,110,481,0.933883162,0.066116838,0.015120275
South Dakota,DAVISON,18741,17988,48,130,753,0.959820714,0.040179286,0.006936663
South Dakota,DAY,6267,5714,8,24,553,0.911760013,0.088239987,0.003829584
South Dakota,DEUEL,4498,4405,4,34,93,0.979324144,0.020675856,0.007558915
South Dakota,DEWEY,5972,1438,2,51,4534,0.240790355,0.759209645,0.008539853
South Dakota,DOUGLAS,3458,3384,2,13,74,0.978600347,0.021399653,0.003759398
South Dakota,EDMUNDS,4367,4317,3,21,50,0.988550492,0.011449508,0.004808793
South Dakota,FALL RIVER,7453,6656,24,130,797,0.893063196,0.106936804,0.017442641
South Dakota,FAULK,2640,2620,2,6,20,0.992424242,0.007575758,0.002272727
South Dakota,GRANT,7847,7729,1,43,118,0.984962406,0.015037594,0.005479801
South Dakota,GREGORY,4792,4432,2,41,360,0.924874791,0.075125209,0.008555927
South Dakota,HAAKON,2196,2105,0,13,91,0.95856102,0.04143898,0.005919854
South Dakota,HAMLIN,5540,5428,7,35,112,0.979783394,0.020216606,0.00631769
South Dakota,HAND,3741,3709,1,11,32,0.991446137,0.008553863,0.00294039
South Dakota,HANSON,3139,3122,0,3,17,0.994584263,0.005415737,0.000955718
South Dakota,HARDING,1353,1307,4,22,46,0.966001478,0.033998522,0.016260163
South Dakota,HUGHES,16481,14564,30,201,1917,0.883684242,0.116315758,0.012195862
South Dakota,HUTCHINSON,8075,7948,5,42,127,0.984272446,0.015727554,0.005201238
South Dakota,HYDE,1671,1519,2,8,152,0.909036505,0.090963495,0.004787552
South Dakota,JACKSON,2930,1465,1,12,1465,0.5,0.5,0.004095563
South Dakota,JERAULD,2295,2265,0,7,30,0.986928105,0.013071895,0.003050109
South Dakota,JONES,1193,1141,0,4,52,0.956412406,0.043587594,0.003352892
South Dakota,KINGSBURY,5815,5703,3,40,112,0.980739467,0.019260533,0.006878762
South Dakota,LAKE,11276,10981,23,89,295,0.973838241,0.026161759,0.00789287
South Dakota,LAWRENCE,21802,20631,45,396,1171,0.946289331,0.053710669,0.018163471
South Dakota,LINCOLN,24131,23470,78,169,661,0.972607849,0.027392151,0.00700344
South Dakota,LYMAN,3895,2512,3,18,1383,0.644929397,0.355070603,0.004621309
South Dakota,MCCOOK,5832,5731,3,45,101,0.982681756,0.017318244,0.007716049
South Dakota,MCPHERSON,2904,2880,0,6,24,0.991735537,0.008264463,0.002066116
South Dakota,MARSHALL,4576,4221,4,35,355,0.922421329,0.077578671,0.007648601
South Dakota,MEADE,24253,22212,346,509,2041,0.915845462,0.084154538,0.020987094
South Dakota,MELLETTE,2083,926,0,35,1157,0.444551128,0.555448872,0.016802688
South Dakota,MINER,2884,2833,15,18,51,0.982316227,0.017683773,0.006241331
South Dakota,MINNEHAHA,148281,136632,2217,3187,11649,0.921439699,0.078560301,0.021492976
South Dakota,MOODY,6595,5576,19,50,1019,0.845489007,0.154510993,0.007581501
South Dakota,PENNINGTON,88565,75797,722,2341,12768,0.855834698,0.144165302,0.026432564
South Dakota,PERKINS,3363,3245,3,25,118,0.964912281,0.035087719,0.007433839
South Dakota,POTTER,2693,2640,0,5,53,0.980319346,0.019680654,0.001856665
South Dakota,ROBERTS,10016,6821,10,63,3195,0.681010383,0.318989617,0.006289936
South Dakota,SANBORN,2675,2621,1,27,54,0.979813084,0.020186916,0.010093458
South Dakota,SHANNON,12466,554,10,177,11912,0.044440879,0.955559121,0.01419862
South Dakota,SPINK,7454,7254,16,29,200,0.973168768,0.026831232,0.003890529
South Dakota,STANLEY,2772,2575,5,12,197,0.928932179,0.071067821,0.004329004
South Dakota,SULLY,1556,1516,0,12,40,0.974293059,0.025706941,0.007712082
South Dakota,TODD,9050,1127,8,138,7923,0.124530387,0.875469613,0.015248619
South Dakota,TRIPP,6430,5605,2,55,825,0.871695179,0.128304821,0.008553655
South Dakota,TURNER,8849,8724,12,36,125,0.98587411,0.01412589,0.004068256
South Dakota,UNION,12584,12081,40,158,503,0.960028608,0.039971392,0.012555626
South Dakota,WALWORTH,5974,5153,2,36,821,0.862571142,0.137428858,0.006026113
South Dakota,YANKTON,21652,20365,248,395,1287,0.940559764,0.059440236,0.018243118
South Dakota,ZIEBACH,2519,664,0,25,1855,0.263596665,0.736403335,0.009924573
Tennessee,ANDERSON,71330,66124,2749,787,5206,0.927015281,0.072984719,0.011033226
Tennessee,BEDFORD,37586,31060,3152,2811,6526,0.826371521,0.173628479,0.074788485
Tennessee,BENTON,16537,15834,348,157,703,0.957489266,0.042510734,0.009493862
Tennessee,BLEDSOE,12367,11583,454,138,784,0.936605482,0.063394518,0.011158729
Tennessee,BLOUNT,105823,99596,3052,1120,6227,0.941156459,0.058843541,0.010583711
Tennessee,BRADLEY,87965,80917,3481,1822,7048,0.919877224,0.080122776,0.020712783
Tennessee,CAMPBELL,39854,38913,119,269,941,0.976388819,0.023611181,0.006749636
Tennessee,CANNON,12826,12331,179,157,495,0.961406518,0.038593482,0.012240761
Tennessee,CARROLL,29475,25643,3030,386,3832,0.869991518,0.130008482,0.013095844
Tennessee,CARTER,56742,54996,558,504,1746,0.969229142,0.030770858,0.008882309
Tennessee,CHEATHAM,35912,34506,519,437,1406,0.960848741,0.039151259,0.012168634
Tennessee,CHESTER,15540,13612,1557,150,1928,0.875933076,0.124066924,0.00965251
Tennessee,CLAIBORNE,29862,29074,224,192,788,0.973611948,0.026388052,0.006429576
Tennessee,CLAY,7976,7664,105,108,312,0.960882648,0.039117352,0.013540622
Tennessee,COCKE,33565,32056,668,354,1509,0.955042455,0.044957545,0.0105467
Tennessee,COFFEE,48014,44324,1689,1051,3690,0.923147415,0.076852585,0.021889449
Tennessee,CROCKETT,14532,11549,2077,793,2983,0.794728874,0.205271126,0.054569227
Tennessee,CUMBERLAND,46802,45603,58,578,1199,0.974381437,0.025618563,0.0123499
Tennessee,DAVIDSON,569891,371150,146939,26091,198741,0.651264891,0.348735109,0.045782439
Tennessee,DECATUR,11731,10954,406,229,777,0.933765237,0.066234763,0.019520927
Tennessee,DEKALB,17423,16338,249,633,1085,0.937725994,0.062274006,0.036331286
Tennessee,DICKSON,43156,40020,1958,484,3136,0.927333395,0.072666605,0.011215127
Tennessee,DYER,37279,31602,4784,434,5677,0.847715872,0.152284128,0.011641943
Tennessee,FAYETTE,28806,17858,10312,298,10948,0.61994029,0.38005971,0.010345067
Tennessee,FENTRESS,16625,16419,18,90,206,0.987609023,0.012390977,0.005413534
Tennessee,FRANKLIN,39270,35877,2145,620,3393,0.913598167,0.086401833,0.015788133
Tennessee,GIBSON,48152,37661,9447,540,10491,0.78212743,0.21787257,0.011214487
Tennessee,GILES,29447,25281,3450,266,4166,0.858525486,0.141474514,0.009033178
Tennessee,GRAINGER,20659,20189,67,226,470,0.977249625,0.022750375,0.010939542
Tennessee,GREENE,62909,60309,1320,641,2600,0.958670461,0.041329539,0.010189321
Tennessee,GRUNDY,14332,14010,19,141,322,0.977532794,0.022467206,0.009838124
Tennessee,HAMBLEN,58128,51461,2364,3299,6667,0.885304844,0.114695156,0.05675406
Tennessee,HAMILTON,307896,232475,61750,5481,75421,0.755043911,0.244956089,0.017801465
Tennessee,HANCOCK,6786,6625,33,25,161,0.976274683,0.023725317,0.003684055
Tennessee,HARDEMAN,28105,15994,11474,273,12111,0.569080235,0.430919765,0.009713574
Tennessee,HARDIN,25578,24099,941,260,1479,0.942176871,0.057823129,0.010164986
Tennessee,HAWKINS,53563,51799,822,417,1764,0.967066819,0.032933181,0.007785225
Tennessee,HAYWOOD,19797,9088,10066,524,10709,0.459059453,0.540940547,0.026468657
Tennessee,HENDERSON,25522,22932,2034,247,2590,0.898518925,0.101481075,0.009677925
Tennessee,HENRY,31115,27596,2777,311,3519,0.886903423,0.113096577,0.009995179
Tennessee,HICKMAN,22295,20761,1007,222,1534,0.931195335,0.068804665,0.00995739
Tennessee,HOUSTON,8088,7611,266,101,477,0.941023739,0.058976261,0.012487636
Tennessee,HUMPHREYS,17929,17030,522,148,899,0.949857772,0.050142228,0.008254783
Tennessee,JACKSON,10984,10763,16,89,221,0.979879825,0.020120175,0.008102695
Tennessee,JEFFERSON,44294,42102,1016,588,2192,0.950512485,0.049487515,0.013274936
Tennessee,JOHNSON,17499,16761,420,150,738,0.957826161,0.042173839,0.008571918
Tennessee,KNOX,382032,333993,32788,4803,48039,0.874253989,0.125746011,0.012572245
Tennessee,LAKE,7954,5268,2464,109,2686,0.662308273,0.337691727,0.013703797
Tennessee,LAUDERDALE,27101,17187,9192,314,9914,0.63418324,0.36581676,0.011586288
Tennessee,LAWRENCE,39926,38431,586,399,1495,0.962555728,0.037444272,0.009993488
Tennessee,LEWIS,11367,10940,164,136,427,0.962435119,0.037564881,0.011964459
Tennessee,LINCOLN,31340,28089,2293,321,3251,0.896266752,0.103733248,0.010242502
Tennessee,LOUDON,39086,37210,440,894,1876,0.952003275,0.047996725,0.02287264
Tennessee,MCMINN,49015,45030,2172,884,3985,0.918698358,0.081301642,0.018035295
Tennessee,MCNAIRY,24653,22576,1532,229,2077,0.915750619,0.084249381,0.00928893
Tennessee,MACON,20386,19784,36,349,602,0.97046993,0.02953007,0.017119592
Tennessee,MADISON,91837,59153,29657,1572,32684,0.644108584,0.355891416,0.017117284
Tennessee,MARION,27776,26089,1144,202,1687,0.939264113,0.060735887,0.007272465
Tennessee,MARSHALL,26767,23595,2076,767,3172,0.881495872,0.118504128,0.028654687
Tennessee,MAURY,69498,56327,9821,2264,13171,0.810483755,0.189516245,0.032576477
Tennessee,MEIGS,11086,10788,137,63,298,0.97311925,0.02688075,0.005682843
Tennessee,MONROE,38961,36677,873,684,2284,0.941377275,0.058622725,0.017556018
Tennessee,MONTGOMERY,134768,95515,25496,6960,39253,0.708736495,0.291263505,0.051644307
Tennessee,MOORE,5740,5488,155,45,252,0.956097561,0.043902439,0.007839721
Tennessee,MORGAN,19757,19016,440,120,741,0.962494306,0.037505694,0.006073797
Tennessee,OBION,32450,28335,3174,616,4115,0.873189522,0.126810478,0.018983051
Tennessee,OVERTON,20118,19752,54,138,366,0.981807337,0.018192663,0.006859529
Tennessee,PERRY,7631,7333,130,61,298,0.960948762,0.039051238,0.00799371
Tennessee,PICKETT,4945,4870,5,41,75,0.984833165,0.015166835,0.008291203
Tennessee,POLK,16050,15689,22,117,361,0.977507788,0.022492212,0.00728972
Tennessee,PUTNAM,62315,58088,1039,1891,4227,0.932167215,0.067832785,0.030345824
Tennessee,RHEA,28400,26880,564,474,1520,0.946478873,0.053521127,0.016690141
Tennessee,ROANE,51910,49199,1405,359,2711,0.947774995,0.052225005,0.006915816
Tennessee,ROBERTSON,54433,47644,4631,1447,6789,0.875277865,0.124722135,0.026583139
Tennessee,RUTHERFORD,182023,153762,17197,5065,28261,0.844739401,0.155260599,0.027826154
Tennessee,SCOTT,21127,20721,19,120,406,0.980782884,0.019217116,0.005679936
Tennessee,SEQUATCHIE,11370,11143,19,93,227,0.98003518,0.01996482,0.00817942
Tennessee,SEVIER,71170,68699,391,884,2471,0.965280315,0.034719685,0.012420964
Tennessee,SHELBY,897472,414888,434201,23364,482584,0.462285174,0.537714826,0.026033124
Tennessee,SMITH,17712,16809,447,200,903,0.949017615,0.050982385,0.01129178
Tennessee,STEWART,12370,11701,155,124,669,0.945917542,0.054082458,0.010024252
Tennessee,SULLIVAN,153048,147036,2868,1090,6012,0.960718206,0.039281794,0.007121949
Tennessee,SUMNER,130449,118221,7488,2291,12228,0.906262217,0.093737783,0.017562419
Tennessee,TIPTON,51271,39603,10158,622,11668,0.772424958,0.227575042,0.012131614
Tennessee,TROUSDALE,7259,6249,824,110,1010,0.860862378,0.139137622,0.015153602
Tennessee,UNICOI,17667,17161,10,342,506,0.971359031,0.028640969,0.019358125
Tennessee,UNION,17808,17426,18,140,382,0.978548967,0.021451033,0.007861635
Tennessee,VAN BUREN,5508,5437,7,18,71,0.987109659,0.012890341,0.003267974
Tennessee,WARREN,38276,34688,1196,1885,3588,0.906259797,0.093740203,0.04924757
Tennessee,WASHINGTON,107198,99578,4058,1482,7620,0.928916584,0.071083416,0.013824885
Tennessee,WAYNE,16842,15383,1143,142,1459,0.913371334,0.086628666,0.008431303
Tennessee,WEAKLEY,34895,31318,2409,402,3577,0.897492477,0.102507523,0.011520275
Tennessee,WHITE,23102,22196,377,239,906,0.960782616,0.039217384,0.010345425
Tennessee,WILLIAMSON,126638,114177,6543,3197,12461,0.901601415,0.098398585,0.025245187
Tennessee,WILSON,88809,80638,5545,1127,8171,0.907993559,0.092006441,0.012690155
Texas,ANDERSON,55109,34762,12897,6705,20347,0.63078626,0.36921374,0.121667967
Texas,ANDREWS,13004,7322,195,5202,5682,0.563057521,0.436942479,0.40003076
Texas,ANGELINA,80130,55615,11656,11496,24515,0.694059653,0.305940347,0.143466866
Texas,ARANSAS,22497,16596,303,4571,5901,0.73769836,0.26230164,0.203182647
Texas,ARCHER,8854,8263,7,431,591,0.933250508,0.066749492,0.048678563
Texas,ARMSTRONG,2148,2008,4,116,140,0.934823091,0.065176909,0.054003724
Texas,ATASCOSA,38628,15284,179,22620,23344,0.395671534,0.604328466,0.585585586
Texas,AUSTIN,23590,16964,2475,3805,6626,0.71911827,0.28088173,0.16129716
Texas,BAILEY,6594,3317,76,3119,3277,0.50303306,0.49696694,0.473005763
Texas,BANDERA,17645,14833,50,2384,2812,0.840634741,0.159365259,0.135109096
Texas,BASTROP,57733,37764,4938,13845,19969,0.654114631,0.345885369,0.239810853
Texas,BAYLOR,4093,3511,135,382,582,0.85780601,0.14219399,0.093330076
Texas,BEE,32359,11352,3145,17450,21007,0.350814302,0.649185698,0.539262647
Texas,BELL,237974,136241,47344,39701,101733,0.572503719,0.427496281,0.166829149
Texas,BEXAR,1392931,496245,95984,757033,896686,0.356259571,0.643740429,0.543482053
Texas,BLANCO,8418,6912,60,1290,1506,0.821097648,0.178902352,0.153243051
Texas,BORDEN,729,624,1,87,105,0.855967078,0.144032922,0.119341564
Texas,BOSQUE,17204,14507,320,2104,2697,0.843234132,0.156765868,0.12229714
Texas,BOWIE,89306,62712,20787,3992,26594,0.702214857,0.297785143,0.044700244
Texas,BRAZORIA,241767,158052,20183,55063,83715,0.653736862,0.346263138,0.22775234
Texas,BRAZOS,152415,100647,16146,27253,51768,0.660348391,0.339651609,0.17880786
Texas,BREWSTER,8866,4710,87,3867,4156,0.531242951,0.468757049,0.436160614
Texas,BRISCOE,1790,1319,40,407,471,0.736871508,0.263128492,0.227374302
Texas,BROOKS,7976,633,5,7304,7343,0.079363089,0.920636911,0.915747242
Texas,BROWN,37674,29772,1473,5793,7902,0.790253225,0.209746775,0.153766523
Texas,BURLESON,16470,11361,2443,2411,5109,0.689799636,0.310200364,0.146387371
Texas,BURNET,34147,28017,500,5044,6130,0.820482034,0.179517966,0.147714294
Texas,CALDWELL,32194,15929,2674,13018,16265,0.494781636,0.505218364,0.404361061
Texas,CALHOUN,20647,10774,521,8448,9873,0.52181915,0.47818085,0.409163559
Texas,CALLAHAN,12905,11822,27,812,1083,0.916079039,0.083920961,0.062921348
Texas,CAMERON,335227,48679,909,282736,286548,0.14521205,0.85478795,0.843416551
Texas,CAMP,11549,7507,2201,1707,4042,0.650012988,0.349987012,0.147805005
Texas,CARSON,6516,5904,38,458,612,0.906077348,0.093922652,0.070288521
Texas,CASS,30438,23542,5915,526,6896,0.773441093,0.226558907,0.01728103
Texas,CASTRO,8285,3765,182,4279,4520,0.454435727,0.545564273,0.516475558
Texas,CHAMBERS,26031,20210,2525,2810,5821,0.776382006,0.223617994,0.107948216
Texas,CHEROKEE,46659,32347,7409,6178,14312,0.693263893,0.306736107,0.132407467
Texas,CHILDRESS,7688,4923,1074,1574,2765,0.640348595,0.359651405,0.204734651
Texas,CLAY,11006,10317,43,404,689,0.937397783,0.062602217,0.036707251
Texas,COCHRAN,3730,1864,168,1646,1866,0.499731903,0.500268097,0.441286863
Texas,COKE,3864,3079,74,653,785,0.79684265,0.20315735,0.168995859
Texas,COLEMAN,9235,7599,199,1289,1636,0.822847861,0.177152139,0.139577694
Texas,COLLIN,491675,374116,23212,50510,117559,0.760901002,0.239098998,0.102730462
Texas,COLLINGSWORTH,3206,2289,169,655,917,0.713973799,0.286026201,0.204304429
Texas,COLORADO,20390,13165,2962,4024,7225,0.645659637,0.354340363,0.197351643
Texas,COMAL,78021,58345,693,17609,19676,0.747811487,0.252188513,0.225695646
Texas,COMANCHE,14026,10846,62,2928,3180,0.773278198,0.226721802,0.208755169
Texas,CONCHO,3966,2265,38,1639,1701,0.571104387,0.428895613,0.413262733
Texas,COOKE,36363,30826,1087,3627,5537,0.847729835,0.152270165,0.099744246
Texas,CORYELL,74978,45381,15976,9424,29597,0.605257542,0.394742458,0.125690202
Texas,COTTLE,1904,1348,176,360,556,0.707983193,0.292016807,0.18907563
Texas,CRANE,3996,2083,116,1753,1913,0.521271271,0.478728729,0.438688689
Texas,CROCKETT,4099,1792,18,2242,2307,0.4371798,0.5628202,0.546962674
Texas,CROSBY,7072,3301,262,3460,3771,0.466770362,0.533229638,0.489253394
Texas,CULBERSON,2975,733,19,2149,2242,0.246386555,0.753613445,0.722352941
Texas,DALLAM,6222,4257,100,1766,1965,0.684185149,0.315814851,0.283831565
Texas,DALLAS,2218899,983317,445716,662729,1235582,0.443155367,0.556844633,0.298674703
Texas,DAWSON,14985,6349,1285,7222,8636,0.423690357,0.576309643,0.481948615
Texas,DEAF SMITH,18561,7491,247,10654,11070,0.403588169,0.596411831,0.573999246
Texas,DELTA,5327,4616,440,165,711,0.866529003,0.133470997,0.030974282
Texas,DENTON,432976,328849,24980,52619,104127,0.75950861,0.24049139,0.121528676
Texas,DEWITT,20013,12168,2158,5452,7845,0.608004797,0.391995203,0.272422925
Texas,DICKENS,2762,1857,223,660,905,0.672338885,0.327661115,0.238957277
Texas,DIMMIT,10248,1350,67,8708,8898,0.131733021,0.868266979,0.849726776
Texas,DONLEY,3828,3372,151,243,456,0.880877743,0.119122257,0.063479624
Texas,DUVAL,13120,1452,57,11544,11668,0.110670732,0.889329268,0.879878049
Texas,EASTLAND,18297,15686,397,1976,2611,0.857299011,0.142700989,0.107995846
Texas,ECTOR,121123,62168,5370,51306,58955,0.513263377,0.486736623,0.423585942
Texas,EDWARDS,2162,1161,3,974,1001,0.537002775,0.462997225,0.450508788
Texas,ELLIS,111360,79401,9514,20508,31959,0.713011853,0.286988147,0.184159483
Texas,EL PASO,679622,115535,18671,531654,564087,0.169998911,0.830001089,0.782278973
Texas,ERATH,33001,27269,257,4959,5732,0.826308294,0.173691706,0.150268174
Texas,FALLS,18576,10364,5064,2941,8212,0.557924203,0.442075797,0.158322567
Texas,FANNIN,31242,26298,2482,1753,4944,0.841751488,0.158248512,0.056110364
Texas,FAYETTE,21804,17271,1508,2786,4533,0.792102367,0.207897633,0.12777472
Texas,FISHER,4344,3250,110,928,1094,0.748158379,0.251841621,0.213627993
Texas,FLOYD,7771,3875,252,3569,3896,0.498648823,0.501351177,0.459271651
Texas,FOARD,1622,1277,52,265,345,0.78729963,0.21270037,0.163378545
Texas,FORT BEND,354452,163788,69579,74871,190664,0.462087955,0.537912045,0.211230294
Texas,FRANKLIN,9458,8129,364,842,1329,0.859484035,0.140515965,0.089025164
Texas,FREESTONE,17867,12823,3359,1465,5044,0.717691834,0.282308166,0.081994739
Texas,FRIO,16252,3344,777,11987,12908,0.205759291,0.794240709,0.737570761
Texas,GAINES,14467,8803,304,5175,5664,0.608488284,0.391511716,0.357710652
Texas,GALVESTON,250158,157851,38179,44939,92307,0.631005205,0.368994795,0.179642466
Texas,GARZA,4872,2760,221,1810,2112,0.566502463,0.433497537,0.371510673
Texas,GILLESPIE,20814,17232,30,3309,3582,0.827904295,0.172095705,0.158979533
Texas,GLASSCOCK,1406,955,6,420,451,0.679231863,0.320768137,0.298719772
Texas,GOLIAD,6928,4115,317,2439,2813,0.593966513,0.406033487,0.352049654
Texas,GONZALES,18628,9539,1493,7381,9089,0.512078591,0.487921409,0.396231479
Texas,GRAY,22744,17800,1309,2959,4944,0.782623989,0.217376011,0.130100246
Texas,GRAYSON,110595,92857,6385,7519,17738,0.839613002,0.160386998,0.067986799
Texas,GREGG,111379,76851,21989,10183,34528,0.689995421,0.310004579,0.091426571
Texas,GRIMES,23552,14772,4667,3787,8780,0.62720788,0.37279212,0.160793139
Texas,GUADALUPE,89023,52858,4310,29561,36165,0.59375667,0.40624333,0.332060254
Texas,HALE,36602,16526,2044,17532,20076,0.451505382,0.548494618,0.478990219
Texas,HALL,3782,2397,297,1040,1385,0.633791645,0.366208355,0.274986779
Texas,HAMILTON,8229,7498,11,610,731,0.911167821,0.088832179,0.074128084
Texas,HANSFORD,5369,3604,1,1690,1765,0.671260942,0.328739058,0.314769976
Texas,HARDEMAN,4724,3731,227,685,993,0.789796782,0.210203218,0.145004234
