state,county,total_pop,white,black,latino,non_white,pct_white,pct_nonwhite,pct_latino
Connecticut,NEW HAVEN,860995,580912,101036,129612,280083,0.674698459,0.325301541,0.15053746
Connecticut,NEW LONDON,273723,214365,13635,23331,59358,0.783145735,0.216854265,0.085235804
Connecticut,TOLLAND,152137,133125,4103,6655,19012,0.875033687,0.124966313,0.043743468
Connecticut,WINDHAM,118046,100538,2007,11332,17508,0.851684936,0.148315064,0.095996476
Delaware,KENT,162785,106146,38080,9521,56639,0.652062536,0.347937464,0.05848819
Delaware,NEW CASTLE,539665,332713,125637,46774,206952,0.616517654,0.383482346,0.086672287
Delaware,SUSSEX,197681,149227,24725,16935,48454,0.754887925,0.245112075,0.085668324
District of Columbia,DISTRICT OF COLUMBIA,605759,209183,305141,56259,396576,0.3453238,0.6546762,0.092873569
Florida,ALACHUA,247973,157819,49063,20924,90154,0.636436225,0.363563775,0.084380154
Florida,BAKER,27010,22231,3761,572,4779,0.823065531,0.176934469,0.021177342
Florida,BAY,168957,133734,17289,8171,35223,0.791526838,0.208473162,0.048361417
Florida,BRADFORD,28404,20966,5801,1030,7438,0.738135474,0.261864526,0.036262498
Florida,BREVARD,544019,421138,52630,44432,122881,0.774123698,0.225876302,0.081673618
Florida,BROWARD,1761993,766779,454977,444904,995214,0.435177098,0.564822902,0.252500436
Florida,CALHOUN,14639,11373,2119,755,3266,0.776897329,0.223102671,0.051574561
Florida,CHARLOTTE,160380,137481,8589,9496,22899,0.857220352,0.142779648,0.059209378
Florida,CITRUS,140805,126083,3976,6595,14722,0.895444054,0.104555946,0.046837825
Florida,CLAY,190891,146964,18621,14867,43927,0.769884384,0.230115616,0.077882142
Florida,COLLIER,323548,212451,20461,83512,111097,0.656629001,0.343370999,0.25811317
Florida,COLUMBIA,67546,50313,11778,3325,17233,0.744870163,0.255129837,0.049225713
Florida,DESOTO,34628,19422,4373,10360,15206,0.560875592,0.439124408,0.299179854
Florida,DIXIE,16301,14059,1504,342,2242,0.862462426,0.137537574,0.020980308
Florida,DUVAL,866431,489991,250078,65943,376440,0.565528011,0.434471989,0.076108773
Florida,ESCAMBIA,298864,197920,65923,14243,100944,0.662241019,0.337758981,0.047657128
Florida,FLAGLER,95987,73190,10359,8436,22797,0.762499088,0.237500912,0.087886901
Florida,FRANKLIN,11545,9170,1625,524,2375,0.794283239,0.205716761,0.045387614
Florida,GADSDEN,46823,15607,25873,4552,31216,0.333319095,0.666680905,0.09721718
Florida,GILCHRIST,16880,14849,900,810,2031,0.879680095,0.120319905,0.047985782
Florida,GLADES,12952,7976,1479,2702,4976,0.61581223,0.38418777,0.20861643
Florida,GULF,15796,11759,2917,685,4037,0.744428969,0.255571031,0.043365409
Florida,HAMILTON,14728,8067,5021,1293,6661,0.547732211,0.452267789,0.087791961
Florida,HARDEE,27347,13174,1931,11663,14173,0.481734742,0.518265258,0.426481881
Florida,HENDRY,38669,13517,5035,18946,25152,0.349556492,0.650443508,0.489953192
Florida,HERNANDO,172784,141604,8617,17986,31180,0.819543476,0.180456524,0.104095287
Florida,HIGHLANDS,98734,69671,8673,17175,29063,0.705643446,0.294356554,0.173952235
Florida,HILLSBOROUGH,1238365,665123,194233,307899,573242,0.537097705,0.462902295,0.24863348
Florida,HOLMES,19971,17672,1058,483,2299,0.88488308,0.11511692,0.024185068
Florida,INDIAN RIVER,138203,106966,12022,15501,31237,0.77397741,0.22602259,0.112161096
Florida,JACKSON,49589,32802,12861,2177,16787,0.661477344,0.338522656,0.043900865
Florida,JEFFERSON,14564,8400,5316,544,6164,0.576764625,0.423235375,0.037352376
Florida,LAFAYETTE,8668,6396,1320,906,2272,0.737886479,0.262113521,0.104522381
Florida,LAKE,297995,220445,28033,36397,77550,0.739760734,0.260239266,0.122139633
Florida,LEE,624155,441937,48799,114755,182218,0.708056492,0.291943508,0.183856574
Florida,LEON,276506,163519,82814,15695,112987,0.591375956,0.408624044,0.056761879
Florida,LEVY,40541,32725,3781,3016,7816,0.807207518,0.192792482,0.074393824
Florida,LIBERTY,8300,5861,1298,687,2439,0.706144578,0.293855422,0.082771084
Florida,MADISON,19187,10506,7303,911,8681,0.547558243,0.452441757,0.047480065
Florida,MANATEE,324834,238514,27419,47943,86320,0.73426427,0.26573573,0.147592309
Florida,MARION,331987,245439,39874,36335,86548,0.739303045,0.260696955,0.109447057
Florida,MARTIN,146497,117581,7549,17756,28916,0.802617118,0.197382882,0.121203847
Florida,MIAMI-DADE,2512219,395156,433889,1622824,2117063,0.157293612,0.842706388,0.645972346
Florida,MONROE,73475,52212,4491,15176,21263,0.710609051,0.289390949,0.206546444
Florida,NASSAU,73303,64073,4823,2432,9230,0.87408428,0.12591572,0.03317736
Florida,OKALOOSA,183400,140773,15691,12958,42627,0.76757361,0.23242639,0.070654308
Florida,OKEECHOBEE,39779,25979,3360,9548,13800,0.653083285,0.346916715,0.240026144
Florida,ORANGE,1153795,527132,227103,312106,626663,0.456867988,0.543132012,0.270503859
Florida,OSCEOLA,272355,109155,25639,124711,163200,0.400782068,0.599217932,0.457898698
Florida,PALM BEACH,1324085,795020,222819,252510,529065,0.600429731,0.399570269,0.190705279
Florida,PASCO,465276,371569,19335,54841,93707,0.798599111,0.201400889,0.117867674
Florida,PINELLAS,917389,705264,92286,73378,212125,0.768773116,0.231226884,0.079985699
Florida,POLK,604562,389777,86356,107145,214785,0.644726265,0.355273735,0.17722748
Florida,PUTNAM,74224,53783,11972,6729,20441,0.724603902,0.275396098,0.090658008
Florida,ST. JOHNS,191495,163290,10016,10136,28205,0.852711559,0.147288441,0.052930886
Florida,ST. LUCIE,278246,170356,51043,46152,107890,0.612249592,0.387750408,0.165867614
Florida,SANTA ROSA,153086,129478,7824,6797,23608,0.845786029,0.154213971,0.04439988
Florida,SARASOTA,380479,322198,16707,30241,58281,0.846822032,0.153177968,0.079481391
Florida,SEMINOLE,423389,280375,44241,73066,143014,0.662216071,0.337783929,0.172574158
Florida,SUMTER,94240,77983,8945,5687,16257,0.827493633,0.172506367,0.060345925
Florida,SUWANNEE,42287,32415,4761,3678,9872,0.766547639,0.233452361,0.086977085
Florida,TAYLOR,22561,16462,4710,794,6099,0.729666238,0.270333762,0.035193475
Florida,UNION,15400,10958,3187,758,4442,0.711558442,0.288441558,0.049220779
Florida,VOLUSIA,495581,372109,50229,55845,123472,0.750854048,0.249145952,0.112685918
Florida,WAKULLA,30449,24378,4206,1000,6071,0.800617426,0.199382574,0.032841801
Florida,WALTON,55349,46855,3018,2910,8494,0.846537426,0.153462574,0.052575476
Florida,WASHINGTON,24732,19324,3550,757,5408,0.781335921,0.218664079,0.030608119
Georgia,APPLING,18279,12782,3563,1669,5497,0.699272389,0.300727611,0.091306964
Georgia,ATKINSON,8355,4734,1411,2023,3621,0.566606822,0.433393178,0.242130461
Georgia,BACON,11124,8419,1810,792,2705,0.756832075,0.243167925,0.071197411
Georgia,BAKER,3483,1485,1981,12,1998,0.426356589,0.573643411,0.003445306
Georgia,BALDWIN,46378,25135,19284,933,21243,0.54195955,0.45804045,0.020117297
Georgia,BANKS,18250,16348,507,1053,1902,0.895780822,0.104219178,0.05769863
Georgia,BARROW,69136,51593,8117,6120,17543,0.746253761,0.253746239,0.088521176
Georgia,BARTOW,99872,79645,9921,7599,20227,0.797470763,0.202529237,0.076087392
Georgia,BEN HILL,17612,10102,6238,1034,7510,0.573586191,0.426413809,0.05870997
Georgia,BERRIEN,19131,15800,2126,894,3331,0.82588469,0.17411531,0.046730438
Georgia,BIBB,155560,65642,79626,4469,89918,0.421972229,0.578027771,0.028728465
Georgia,BLECKLEY,13009,8924,3658,60,4085,0.685986625,0.314013375,0.004612192
Georgia,BRANTLEY,18279,17035,743,361,1244,0.931943761,0.068056239,0.019749439
Georgia,BROOKS,16066,9359,5669,836,6707,0.582534545,0.417465455,0.052035354
Georgia,BRYAN,30616,23589,4193,1462,7027,0.770479488,0.229520512,0.047752809
Georgia,BULLOCH,70360,45910,19262,2448,24450,0.652501421,0.347498579,0.034792496
Georgia,BURKE,23242,10831,11493,621,12411,0.46600981,0.53399019,0.026718871
Georgia,BUTTS,23671,16107,6749,620,7564,0.680452875,0.319547125,0.026192387
Georgia,CALHOUN,6581,2193,3924,348,4388,0.333232032,0.666767968,0.052879502
Georgia,CAMDEN,50435,35958,9642,2622,14477,0.712957272,0.287042728,0.051987707
Georgia,CANDLER,11007,6908,2665,1230,4099,0.627600618,0.372399382,0.11174707
Georgia,CARROLL,110750,80843,20020,6832,29907,0.729959368,0.270040632,0.061688488
Georgia,CATOOSA,64226,59264,1534,1515,4962,0.922741569,0.077258431,0.023588578
Georgia,CHARLTON,12954,8281,3121,1484,4673,0.639262004,0.360737996,0.11455921
Georgia,CHATHAM,266344,134167,106489,14426,132177,0.50373577,0.49626423,0.054163037
Georgia,CHATTAHOOCHEE,11917,7306,2324,1556,4611,0.61307376,0.38692624,0.130569774
Georgia,CHATTOOGA,25905,21477,2875,1073,4428,0.829067748,0.170932252,0.041420575
Georgia,CHEROKEE,215014,174655,11712,20670,40359,0.812295944,0.187704056,0.096133275
Georgia,CLARKE,117762,67434,30677,12213,50328,0.572629541,0.427370459,0.103709176
Georgia,CLAY,3174,1101,1999,6,2073,0.346880907,0.653119093,0.001890359
Georgia,CLAYTON,262066,38282,168882,34960,223784,0.146077706,0.853922294,0.13340151
Georgia,CLINCH,6800,4557,1910,227,2243,0.670147059,0.329852941,0.033382353
Georgia,COBB,691820,389770,169946,84703,302050,0.563397994,0.436602006,0.122435026
Georgia,COFFEE,42566,25576,11621,4379,16990,0.600855143,0.399144857,0.102875534
Georgia,COLQUITT,45531,26591,10379,7769,18940,0.584019679,0.415980321,0.170630999
Georgia,COLUMBIA,124665,91724,18819,6293,32941,0.735763847,0.264236153,0.050479284
Georgia,COOK,17073,11052,4762,1014,6021,0.647337902,0.352662098,0.059392022
Georgia,COWETA,127212,92386,22246,8443,34826,0.726236519,0.273763481,0.066369525
Georgia,CRAWFORD,12701,9266,2985,91,3435,0.729548854,0.270451146,0.00716479
Georgia,CRISP,23460,12123,10224,750,11337,0.516751918,0.483248082,0.031969309
Georgia,DADE,16598,15731,211,302,867,0.947764791,0.052235209,0.018194963
Georgia,DAWSON,22246,20718,42,869,1528,0.931313495,0.068686505,0.039063202
Georgia,DECATUR,27815,14437,11539,1428,13378,0.519036491,0.480963509,0.051339205
Georgia,DEKALB,694671,205863,373339,66469,488808,0.29634604,0.70365396,0.095684144
Georgia,DODGE,21509,14083,6452,733,7426,0.654749175,0.345250825,0.034078758
Georgia,DOOLY,14528,6289,7279,879,8239,0.432888216,0.567111784,0.060503855
Georgia,DOUGHERTY,94591,27323,63207,2187,67268,0.288854119,0.711145881,0.023120593
Georgia,DOUGLAS,132124,65022,51089,10990,67102,0.492128606,0.507871394,0.083179437
Georgia,EARLY,10928,5182,5545,73,5746,0.474194729,0.525805271,0.006680088
Georgia,ECHOLS,4024,2814,85,1100,1210,0.699304175,0.300695825,0.273359841
Georgia,EFFINGHAM,52203,42247,7086,1515,9956,0.809282991,0.190717009,0.029021321
Georgia,ELBERT,20103,12893,6040,999,7210,0.641347063,0.358652937,0.049694076
Georgia,EMANUEL,22600,13683,7600,981,8917,0.605442478,0.394557522,0.04340708
Georgia,EVANS,10935,6224,3158,1363,4711,0.569181527,0.430818473,0.124645633
Georgia,FANNIN,23554,22596,65,435,958,0.959327503,0.040672497,0.018468201
Georgia,FAYETTE,106525,72369,20754,6668,34156,0.679361652,0.320638348,0.062595635
Georgia,FLOYD,96204,70593,13727,8999,25611,0.733784458,0.266215542,0.093540809
Georgia,FORSYTH,177103,141915,4593,16583,35188,0.80131336,0.19868664,0.093634778
Georgia,FRANKLIN,22070,18871,1922,850,3199,0.855052107,0.144947893,0.03851382
Georgia,FULTON,929535,381418,406752,72356,548117,0.410332048,0.589667952,0.077841071
Georgia,GILMER,28232,24947,106,2763,3285,0.883642675,0.116357325,0.097867668
Georgia,GLASCOCK,3082,2746,243,14,336,0.890979883,0.109020117,0.004542505
Georgia,GLYNN,79628,51676,20277,5032,27952,0.6489677,0.3510323,0.063193851
Georgia,GORDON,55192,43995,2170,7789,11197,0.797126395,0.202873605,0.141125525
Georgia,GRADY,25068,14879,7253,2554,10189,0.593545556,0.406454444,0.101882879
Georgia,GREENE,15988,8810,6018,906,7178,0.551038279,0.448961721,0.056667501
Georgia,GWINNETT,810624,357549,184809,162252,453075,0.441078725,0.558921275,0.200156916
Georgia,HABERSHAM,43038,34544,1726,5356,8494,0.802639528,0.197360472,0.124448162
Georgia,HALL,180831,114963,12971,47315,65868,0.635748295,0.364251705,0.261653146
Georgia,HANCOCK,9422,2225,7038,112,7197,0.236149437,0.763850563,0.011887073
Georgia,HARALSON,28627,26156,1380,339,2471,0.913682887,0.086317113,0.011841967
Georgia,HARRIS,31870,24612,5529,886,7258,0.772262316,0.227737684,0.027800439
Georgia,HART,25277,19233,4994,799,6044,0.760889346,0.239110654,0.031609764
Georgia,HEARD,11756,10069,1372,106,1687,0.856498809,0.143501191,0.009016672
Georgia,HENRY,203185,107064,72900,11797,96121,0.526928661,0.473071339,0.058060388
Georgia,HOUSTON,140699,85051,39909,8553,55648,0.604489016,0.395510984,0.060789345
Georgia,IRWIN,9646,6716,2794,99,2930,0.696247149,0.303752851,0.010263322
Georgia,JACKSON,60268,50330,4272,3761,9938,0.835103206,0.164896794,0.062404593
Georgia,JASPER,13786,9965,2930,525,3821,0.72283476,0.27716524,0.038082112
Georgia,JEFF DAVIS,14972,11009,2279,1539,3963,0.735305904,0.264694096,0.102791878
Georgia,JEFFERSON,16817,6970,9638,101,9847,0.414461557,0.585538443,0.006005827
Georgia,JENKINS,8477,4636,3028,602,3841,0.546891589,0.453108411,0.07101569
Georgia,JOHNSON,9981,6183,3519,51,3798,0.619477006,0.380522994,0.005109708
Georgia,JONES,28638,20699,7187,333,7939,0.72278092,0.27721908,0.011627907
Georgia,LAMAR,18151,11818,5655,360,6333,0.651093604,0.348906396,0.019833618
Georgia,LANIER,10066,6861,2392,468,3205,0.681601431,0.318398569,0.046493145
Georgia,LAURENS,48264,28885,17292,1101,19379,0.598479198,0.401520802,0.022812034
Georgia,LEE,28449,21463,5382,589,6986,0.754437766,0.245562234,0.020703715
Georgia,LIBERTY,64663,27845,26334,6612,36818,0.4306172,0.5693828,0.102253221
Georgia,LINCOLN,7962,5174,2595,18,2788,0.649836724,0.350163276,0.002260739
Georgia,LONG,14488,8587,3656,1722,5901,0.592697405,0.407302595,0.118856985
Georgia,LOWNDES,109730,61240,39166,5311,48490,0.558097148,0.441902852,0.04840062
Georgia,LUMPKIN,30040,27546,426,1367,2494,0.916977364,0.083022636,0.045505992
Georgia,MCDUFFIE,21762,12216,8808,486,9546,0.561345465,0.438654535,0.022332506
Georgia,MCINTOSH,14119,8551,4978,189,5568,0.605637793,0.394362207,0.013386217
Georgia,MACON,14552,4747,8839,535,9805,0.326209456,0.673790544,0.036764706
Georgia,MADISON,27988,24015,2232,1119,3973,0.858046306,0.141953694,0.039981421
Georgia,MARION,8615,5004,2854,567,3611,0.580847359,0.419152641,0.065815438
Georgia,MERIWETHER,21966,12536,8815,357,9430,0.570700173,0.429299827,0.01625239
Georgia,MILLER,6094,4183,1822,33,1911,0.686412865,0.313587135,0.005415162
Georgia,MITCHELL,23510,10895,11305,1023,12615,0.463419821,0.536580179,0.043513399
Georgia,MONROE,26376,18946,6292,560,7430,0.718304519,0.281695481,0.021231423
Georgia,MONTGOMERY,9054,6084,2416,501,2970,0.671968191,0.328031809,0.055334659
Georgia,MORGAN,17919,12791,4440,486,5128,0.713823316,0.286176684,0.027122049
Georgia,MURRAY,39635,33494,259,5269,6141,0.845061183,0.154938817,0.13293806
Georgia,MUSCOGEE,191278,83577,85175,12423,107701,0.436939951,0.563060049,0.064947354
Georgia,NEWTON,100047,52297,39473,4598,47750,0.52272432,0.47727568,0.0459584
Georgia,OCONEE,32814,28271,1600,1440,4543,0.861552996,0.138447004,0.043883708
Georgia,OGLETHORPE,14745,11320,2443,547,3425,0.76771787,0.23228213,0.037097321
Georgia,PAULDING,141846,106510,24061,7246,35336,0.750884762,0.249115238,0.05108357
Georgia,PEACH,27531,12321,12611,1879,15210,0.447531873,0.552468127,0.068250336
Georgia,PICKENS,29445,27794,368,832,1651,0.94392936,0.05607064,0.028256071
Georgia,PIERCE,18631,15768,1687,872,2863,0.846331383,0.153668617,0.046803714
Georgia,PIKE,17765,15356,1899,199,2409,0.864396285,0.135603715,0.011201801
Georgia,POLK,41350,30307,5267,4941,11043,0.732938331,0.267061669,0.11949214
Georgia,PULASKI,11801,7438,3700,587,4363,0.630285569,0.369714431,0.049741547
Georgia,PUTNAM,21184,13965,5697,1319,7219,0.659223943,0.340776057,0.062263973
Georgia,QUITMAN,2542,1176,1344,0,1366,0.462627852,0.537372148,0
Georgia,RABUN,16297,14502,181,1275,1795,0.889857029,0.110142971,0.078235258
Georgia,RANDOLPH,7596,2820,4424,36,4776,0.371248025,0.628751975,0.004739336
Georgia,RICHMOND,200337,75900,107168,8322,124437,0.378861618,0.621138382,0.041540005
Georgia,ROCKDALE,85008,35114,38459,8121,49894,0.413067005,0.586932995,0.095532185
Georgia,SCHLEY,4963,3084,1420,311,1879,0.621398348,0.378601652,0.062663711
Georgia,SCREVEN,14574,7875,6416,100,6699,0.540345821,0.459654179,0.006861534
Georgia,SEMINOLE,8815,5549,2944,228,3266,0.629495179,0.370504821,0.025865003
Georgia,SPALDING,63979,38923,21018,2480,25056,0.608371497,0.391628503,0.038762719
Georgia,STEPHENS,26003,21809,3013,645,4194,0.838710918,0.161289082,0.02480483
Georgia,STEWART,5991,1664,3722,576,4327,0.277749958,0.722250042,0.096144216
Georgia,SUMTER,32425,13209,16640,1709,19216,0.407370856,0.592629144,0.052706245
Georgia,TALBOT,6772,2602,4069,24,4170,0.384229179,0.615770821,0.003544005
Georgia,TALIAFERRO,1674,692,930,29,982,0.413381123,0.586618877,0.017323775
Georgia,TATTNALL,25023,14896,7127,2554,10127,0.595292331,0.404707669,0.102066099
Georgia,TAYLOR,8700,5027,3474,165,3673,0.577816092,0.422183908,0.018965517
Georgia,TELFAIR,16312,8318,5846,2049,7994,0.509931339,0.490068661,0.125613046
Georgia,TERRELL,9365,3366,5698,165,5999,0.359423385,0.640576615,0.017618793
Georgia,THOMAS,44715,26016,16582,1327,18699,0.581818182,0.418181818,0.029676842
Georgia,TIFT,40430,23296,11978,4117,17134,0.576205788,0.423794212,0.101830324
Georgia,TOOMBS,27270,16707,6762,3076,10563,0.612651265,0.387348735,0.112797946
Georgia,TOWNS,10491,10094,128,208,397,0.96215804,0.03784196,0.019826518
Georgia,TREUTLEN,6851,4574,1958,36,2277,0.667639761,0.332360239,0.005254707
Georgia,TROUP,67146,40432,22555,2195,26714,0.602150538,0.397849462,0.032689959
Georgia,TURNER,8834,4819,3632,310,4015,0.545506,0.454494,0.035091691
Georgia,TWIGGS,8984,4969,3823,76,4015,0.55309439,0.44690561,0.008459484
Georgia,UNION,21344,20262,205,525,1082,0.949306597,0.050693403,0.024597076
Georgia,UPSON,27061,18470,7559,606,8591,0.682532057,0.317467943,0.022393851
Georgia,WALKER,68463,62963,2886,1125,5500,0.919664636,0.080335364,0.016432233
Georgia,WALTON,83771,65582,12733,2826,18189,0.782872354,0.217127646,0.033734825
Georgia,WARE,36099,23488,10715,1218,12611,0.650655143,0.349344857,0.033740547
Georgia,WARREN,5788,2141,3509,2,3647,0.369903248,0.630096752,0.000345543
Georgia,WASHINGTON,21092,9304,11170,407,11788,0.441115115,0.558884885,0.019296416
Georgia,WAYNE,30157,21747,6214,1747,8410,0.721126107,0.278873893,0.057930165
Georgia,WEBSTER,2773,1547,1073,39,1226,0.557879553,0.442120447,0.01406419
Georgia,WHEELER,7572,4400,3079,68,3172,0.58108822,0.41891178,0.008980454
Georgia,WHITE,27141,25425,616,660,1716,0.936774621,0.063225379,0.024317453
Georgia,WHITFIELD,102152,63308,3659,32577,38844,0.619743128,0.380256872,0.318907119
Georgia,WILCOX,9142,5470,3316,188,3672,0.598337344,0.401662656,0.020564428
Georgia,WILKES,10398,5418,4382,360,4980,0.521061743,0.478938257,0.034622043
Georgia,WILKINSON,9577,5528,3746,213,4049,0.577216247,0.422783753,0.022240785
Georgia,WORTH,21746,14913,6114,378,6833,0.685781293,0.314218707,0.017382507
Hawaii,HAWAII,185399,57553,1032,21529,127846,0.31042778,0.68957222,0.116122525
Hawaii,HONOLULU,955215,182951,18948,79173,772264,0.191528609,0.808471391,0.082885005
Hawaii,KALAWAO,66,38,0,1,28,0.575757576,0.424242424,0.015151515
Hawaii,KAUAI,67113,20507,319,6415,46606,0.305559281,0.694440719,0.095585058
Hawaii,MAUI,154937,49318,527,15764,105619,0.318310023,0.681689977,0.10174458
Idaho,ADA,394961,340935,3965,28186,54026,0.863211811,0.136788189,0.071364008
Idaho,ADAMS,3976,3765,0,43,211,0.94693159,0.05306841,0.010814889
Idaho,BANNOCK,82584,71284,547,5658,11300,0.863169621,0.136830379,0.06851206
Idaho,BEAR LAKE,5977,5653,22,218,324,0.945792203,0.054207797,0.036473147
